70079,70079,70079,1:33:26.32,-0.04101688,-0.9516892,-0.1494186,0.0,0.06103702,0.06103702,18.05,1016.544,0,0,0,0
70080,70080,70080,1:33:26.40,-0.04492325,-0.9536424,-0.1543016,-0.06103702,0.06103702,0.0,18.05,1016.571,0,0,0,0
70081,70081,70081,1:33:26.48,-0.04541154,-0.954619,-0.1489303,0.0,0.122074,0.06103702,18.05,1016.571,0,0,0,0
70082,70082,70082,1:33:26.56,-0.04492325,-0.9531541,-0.15039520000000006,0.0,0.122074,0.0,18.06,1016.606,0,0,0,0
70083,70083,70083,1:33:26.64,-0.04248177,-0.9570605,-0.153325,-0.06103702,0.06103702,0.0,18.05,1016.598,0,0,0,0
70084,70084,70084,1:33:26.72,-0.04541154,-0.9575487,-0.1538133,-0.06103702,0.06103702,0.06103702,18.05,1016.571,0,0,0,0
70085,70085,70085,1:33:26.80,-0.04150517,-0.9604785,-0.15137179999999995,0.0,0.06103702,0.0,18.05,1016.571,0,0,0,0
70086,70086,70086,1:33:26.88,-0.04101688,-0.9536424,-0.1474654,0.0,-0.06103702,0.0,18.05,1016.544,0,0,0,0
70087,70087,70087,1:33:26.96,-0.03564562,-0.9565722,-0.1518601,0.0,0.06103702,0.06103702,18.06,1016.579,0,0,0,0
70088,70088,70088,1:33:27.04,-0.04492325,-0.9560839,-0.15478989999999998,-0.06103702,0.06103702,0.0,18.05,1016.571,0,0,0,0
70089,70089,70089,1:33:27.12,-0.04882962,-0.9521775,-0.15137179999999995,0.0,0.06103702,0.06103702,18.05,1016.571,0,0,0,0
70090,70090,70090,1:33:27.20,-0.04443495,-0.9560839,-0.14844200000000002,0.0,0.06103702,0.0,18.05,1016.571,0,0,0,0
70091,70091,70091,1:33:27.28,-0.04150517,-0.9580371,-0.16309089999999998,0.0,0.06103702,0.0,18.05,1016.571,0,0,0,0
70092,70092,70092,1:33:27.36,-0.04345836,-0.9551073,-0.1494186,-0.06103702,0.06103702,0.06103702,18.05,1016.571,0,0,0,0
70093,70093,70093,1:33:27.44,-0.04931791,-0.9541307,-0.14453570000000002,0.0,-0.06103702,0.0,18.06,1016.579,0,0,0,0
70094,70094,70094,1:33:27.52,-0.04736473,-0.9541307,-0.1591845,-0.06103702,0.0,0.0,18.05,1016.544,0,0,0,0
70095,70095,70095,1:33:27.60,-0.04199347,-0.9526658,-0.1543016,-0.06103702,0.06103702,0.0,18.05,1016.571,0,0,0,0
70096,70096,70096,1:33:27.68,-0.03613392,-0.9575487,-0.145024,0.0,0.0,0.06103702,18.06,1016.579,0,0,0,0
70097,70097,70097,1:33:27.76,-0.04345836,-0.9551073,-0.15039520000000006,0.0,0.0,0.06103702,18.05,1016.598,0,0,0,0
70098,70098,70098,1:33:27.84,-0.04101688,-0.9541307,-0.1586962,-0.06103702,0.0,0.06103702,18.05,1016.598,0,0,0,0
70099,70099,70099,1:33:27.92,-0.04345836,-0.9541307,-0.14844200000000002,0.0,0.0,0.0,18.05,1016.626,0,0,0,0
70100,70100,70100,1:33:28.00,-0.04345836,-0.9502243,-0.161626,0.0,0.0,0.0,18.05,1016.598,0,0,0,0
70101,70101,70101,1:33:28.08,-0.04345836,-0.9526658,-0.1543016,-0.122074,0.122074,0.06103702,18.06,1016.579,0,0,0,0
70102,70102,70102,1:33:28.16,-0.04687643,-0.9531541,-0.1416059,0.0,0.0,0.06103702,18.05,1016.571,0,0,0,0
70103,70103,70103,1:33:28.24,-0.0385754,-0.9624317,-0.161626,-0.06103702,0.0,0.06103702,18.05,1016.571,0,0,0,0
70104,70104,70104,1:33:28.32,-0.04052858,-0.9551073,-0.14844200000000002,-0.06103702,0.0,0.0,18.05,1016.598,0,0,0,0
70105,70105,70105,1:33:28.40,-0.04345836,-0.9521775,-0.15625479999999994,0.0,0.0,0.0,18.05,1016.598,0,0,0,0
70106,70106,70106,1:33:28.48,-0.03955199,-0.954619,-0.158208,-0.06103702,0.06103702,0.0,18.06,1016.606,0,0,0,0
70107,70107,70107,1:33:28.56,-0.04199347,-0.9555956,-0.1440474,0.0,0.06103702,0.0,18.06,1016.579,0,0,0,0
70108,70108,70108,1:33:28.64,-0.04394665,-0.9560839,-0.1567431,-0.06103702,0.06103702,0.06103702,18.06,1016.579,0,0,0,0
70109,70109,70109,1:33:28.72,-0.04541154,-0.9555956,-0.14355910000000002,-0.06103702,0.06103702,0.06103702,18.06,1016.579,0,0,0,0
70110,70110,70110,1:33:28.80,-0.04345836,-0.9560839,-0.1440474,0.0,0.0,0.0,18.06,1016.579,0,0,0,0
70111,70111,70111,1:33:28.88,-0.04785302,-0.9516892,-0.15771970000000002,-0.06103702,0.06103702,0.06103702,18.06,1016.606,0,0,0,0
70112,70112,70112,1:33:28.96,-0.04638813,-0.9634083,-0.15283670000000002,-0.06103702,0.06103702,0.0,18.06,1016.606,0,0,0,0
70113,70113,70113,1:33:29.04,-0.04199347,-0.9512009,-0.15478989999999998,0.0,0.0,0.0,18.05,1016.598,0,0,0,0
70114,70114,70114,1:33:29.12,-0.04150517,-0.9575487,-0.1557665,0.0,0.06103702,0.06103702,18.05,1016.598,0,0,0,0
70115,70115,70115,1:33:29.20,-0.04394665,-0.9512009,-0.14355910000000002,0.0,0.06103702,0.0,18.06,1016.633,0,0,0,0
70116,70116,70116,1:33:29.28,-0.04052858,-0.9560839,-0.14453570000000002,-0.06103702,0.0,0.06103702,18.05,1016.626,0,0,0,0
70117,70117,70117,1:33:29.36,-0.03955199,-0.9555956,-0.1474654,0.0,0.0,0.06103702,18.05,1016.598,0,0,0,0
70118,70118,70118,1:33:29.44,-0.04443495,-0.9565722,-0.1557665,0.0,0.0,0.0,18.06,1016.606,0,0,0,0
70119,70119,70119,1:33:29.52,-0.04150517,-0.9521775,-0.1494186,0.0,0.0,0.0,18.06,1016.633,0,0,0,0
70120,70120,70120,1:33:29.60,-0.04345836,-0.9565722,-0.1538133,0.0,0.0,0.06103702,18.05,1016.598,0,0,0,0
70121,70121,70121,1:33:29.68,-0.04931791,-0.9619434,-0.153325,-0.06103702,0.06103702,0.0,18.06,1016.606,0,0,0,0
70122,70122,70122,1:33:29.76,-0.04345836,-0.9565722,-0.15137179999999995,0.0,0.0,0.06103702,18.06,1016.606,0,0,0,0
70123,70123,70123,1:33:29.84,-0.04345836,-0.9541307,-0.1567431,0.0,0.0,0.0,18.06,1016.579,0,0,0,0
70124,70124,70124,1:33:29.92,-0.04248177,-0.9565722,-0.1499069,-0.06103702,0.0,0.06103702,18.06,1016.551,0,0,0,0
70125,70125,70125,1:33:30.00,-0.04052858,-0.9560839,-0.1474654,-0.06103702,0.0,0.0,18.05,1016.571,0,0,0,0
70126,70126,70126,1:33:30.08,-0.04052858,-0.9595019,-0.1543016,-0.06103702,0.06103702,0.0,18.06,1016.579,0,0,0,0
70127,70127,70127,1:33:30.16,-0.04492325,-0.9585254,-0.1572314,0.0,0.06103702,0.0,18.06,1016.606,0,0,0,0
70128,70128,70128,1:33:30.24,-0.04297006,-0.9560839,-0.1518601,0.0,0.06103702,0.0,18.05,1016.598,0,0,0,0
70129,70129,70129,1:33:30.32,-0.04052858,-0.9541307,-0.1508835,0.0,0.0,0.06103702,18.06,1016.579,0,0,0,0
70130,70130,70130,1:33:30.40,-0.04297006,-0.9531541,-0.158208,0.0,0.0,0.0,18.06,1016.579,0,0,0,0
70131,70131,70131,1:33:30.48,-0.04101688,-0.9585254,-0.1460005,0.0,0.06103702,0.0,18.06,1016.579,0,0,0,0
70132,70132,70132,1:33:30.56,-0.03955199,-0.9555956,-0.15771970000000002,0.0,0.06103702,0.0,18.06,1016.614,0,0,0,0
70133,70133,70133,1:33:30.64,-0.04297006,-0.9555956,-0.15039520000000006,0.0,-0.06103702,0.06103702,18.06,1016.614,0,0,0,0
70134,70134,70134,1:33:30.72,-0.04345836,-0.9521775,-0.1538133,0.0,0.06103702,0.0,18.06,1016.606,0,0,0,0
70135,70135,70135,1:33:30.80,-0.04052858,-0.9565722,-0.15478989999999998,-0.06103702,0.06103702,0.0,18.06,1016.579,0,0,0,0
70136,70136,70136,1:33:30.88,-0.04443495,-0.9516892,-0.1572314,0.0,0.06103702,0.06103702,18.06,1016.606,0,0,0,0
70137,70137,70137,1:33:30.96,-0.03906369,-0.9570605,-0.1518601,-0.06103702,0.06103702,0.06103702,18.06,1016.641,0,0,0,0
70138,70138,70138,1:33:31.04,-0.04248177,-0.9565722,-0.1552782,-0.06103702,0.0,0.06103702,18.06,1016.614,0,0,0,0
70139,70139,70139,1:33:31.12,-0.04199347,-0.9551073,-0.145024,0.0,0.0,0.0,18.06,1016.614,0,0,0,0
70140,70140,70140,1:33:31.20,-0.0385754,-0.9580371,-0.1557665,-0.06103702,0.0,0.06103702,18.06,1016.614,0,0,0,0
70141,70141,70141,1:33:31.28,-0.037598800000000016,-0.9560839,-0.1543016,-0.06103702,0.06103702,0.0,18.06,1016.614,0,0,0,0
70142,70142,70142,1:33:31.36,-0.03662221,-0.9355754,-0.1674856,0.1831111,-0.24414810000000006,-0.122074,18.06,1016.614,0,0,0,0
70143,70143,70143,1:33:31.44,-0.07275613,-0.9136021,-0.2168035,0.06103702,-0.9765923,0.0,18.06,1016.614,0,0,0,0
70144,70144,70144,1:33:31.52,-0.1035188,-0.9448531,-0.1372112,-1.953185,-2.25837,0.8545183000000001,18.06,1016.614,0,0,0,0
70145,70145,70145,1:33:31.60,-0.2329173,-1.177282,-0.33350630000000003,-8.056887,-17.761770000000006,10.5594,18.06,1016.614,0,0,0,0
70146,70146,70146,1:33:31.68,-0.3129978,-1.4185,-0.2124088,-3.6011839999999995,-11.71911,44.37391,18.06,1016.641,0,0,0,0
70147,70147,70147,1:33:31.76,-0.6679891,-0.7651601,-0.0893582,-8.056887,60.54872,119.8157,18.06,1016.614,0,0,0,0
70148,70148,70148,1:33:31.84,-0.3208106,-0.5537279,-0.03271584,-8.606219,68.30041999999999,172.1854,18.06,1016.606,0,0,0,0
70149,70149,70149,1:33:31.92,-0.3823359000000001,-0.6250190999999999,-0.1259804,-18.92148,81.42339,181.2189,18.06,1016.606,0,0,0,0
70150,70150,70150,1:33:32.00,-0.5927916,-0.6235542,-0.2065493,-25.63555,40.65065,141.9721,18.06,1016.606,0,0,0,0
70151,70151,70151,1:33:32.08,-0.8774681999999999,-0.3584094,-0.1025422,-9.704886,0.4882962000000001,59.63316999999999,18.06,1016.606,0,0,0,0
70152,70152,70152,1:33:32.16,-1.230995,-0.2016663,-0.003906369,41.26102,-0.6103702,42.5428,18.06,1016.579,0,0,0,0
70153,70153,70153,1:33:32.24,-0.9765923,0.005859554,-0.09570605,23.49925,-1.464888,63.23435,18.06,1016.579,0,0,0,0
70154,70154,70154,1:33:32.32,-0.9873348,0.2544023,0.04248177,-9.887997,5.981628,55.05539,18.06,1016.579,0,0,0,0
70155,70155,70155,1:33:32.40,-0.9819636,0.15039520000000006,0.13232829999999998,-21.60711,2.990814,10.25422,18.06,1016.579,0,0,0,0
70156,70156,70156,1:33:32.48,-0.8930935999999999,-0.2294992,-0.08203375,-24.47585,-5.920591,-22.70577,18.06,1016.579,0,0,0,0
70157,70157,70157,1:33:32.56,-0.9551073,-0.10400710000000002,-0.02294992,0.7934812,-2.929777,-2.685629,18.06,1016.551,0,0,0,0
70158,70158,70158,1:33:32.64,-1.001495,0.04785302,0.02294992,0.5493332,1.831111,7.446517,18.06,1016.579,0,0,0,0
70159,70159,70159,1:33:32.72,-0.9590136,0.01709037,-0.008301035,0.122074,1.098666,-2.8687400000000003,18.06,1016.614,0,0,0,0
70160,70160,70160,1:33:32.80,-0.9995421999999998,0.03564562,-0.08105716,-5.920591,-0.8545183000000001,-13.184,18.06,1016.614,0,0,0,0
70161,70161,70161,1:33:32.88,-0.9853817,-0.10889,0.04834132,-23.43822,1.648,-13.245029999999998,18.06,1016.559,0,0,0,0
70162,70162,70162,1:33:32.96,-1.170934,-0.5131992999999999,0.1127964,-44.49599,-1.648,-4.699851,18.06,1016.587,0,0,0,0
70163,70163,70163,1:33:33.04,-1.693411,-0.3906369,-0.05420087,26.42903,11.41392,8.117924,18.06,1016.614,0,0,0,0
70164,70164,70164,1:33:33.12,-0.9502243,0.01513718,-0.105472,98.7579,97.90338,29.29777,18.06,1016.606,0,0,0,0
70165,70165,70165,1:33:33.20,-0.8989531999999999,0.2016663,0.1855525,160.0391,178.3502,51.57628,18.06,1016.587,0,0,0,0
70166,70166,70166,1:33:33.28,-0.5840022,0.3022553,0.4297005999999999,192.877,171.8802,41.74932,18.06,1016.559,0,0,0,0
70167,70167,70167,1:33:33.36,-0.3169042,1.176794,1.164586,221.3202,164.2506,53.71258,18.06,1016.587,0,0,0,0
70168,70168,70168,1:33:33.44,-0.206061,1.431684,0.06640828,167.5466,160.2222,2.624592,18.06,1016.587,0,0,0,0
70169,70169,70169,1:33:33.52,-0.6596880999999999,0.4502090999999999,0.6079287,-117.6794,-31.861320000000006,-0.9765923,18.06,1016.559,0,0,0,0
70170,70170,70170,1:33:33.60,-0.5620289,0.2763756,0.5752129,-171.6971,-31.067840000000004,-59.69421,18.06,1016.587,0,0,0,0
70171,70171,70171,1:33:33.68,-0.7993408000000001,0.08642842,0.796411,-120.7312,-7.202367999999999,-70.0705,18.06,1016.559,0,0,0,0
70172,70172,70172,1:33:33.76,-0.7104709,-0.03125095,0.6128117,-28.80947,14.46577,-82.70515999999998,18.06,1016.559,0,0,0,0
70173,70173,70173,1:33:33.84,-0.5366375,0.01464888,0.5346843000000001,44.00769,50.11139,-85.87909,18.07,1016.567,0,0,0,0
70174,70174,70174,1:33:33.92,-0.22705770000000006,0.5605640000000001,0.4726707000000001,120.9754,64.94339000000001,-83.19346,18.07,1016.595,0,0,0,0
70175,70175,70175,1:33:34.00,0.07910398,0.5815607,0.6172063,103.946,49.68413,-88.50368,18.06,1016.532,0,0,0,0
70176,70176,70176,1:33:34.08,-0.2949309,0.4795068,0.6894741999999999,4.394665,-81.54545999999998,-173.8334,18.06,1016.505,0,0,0,0
70177,70177,70177,1:33:34.16,-0.4770654,0.8530534,0.6709189,129.2154,36.13391,-170.9647,18.06,1016.505,0,0,0,0
70178,70178,70178,1:33:34.24,0.0893582,0.4922025,0.6557816999999999,8.239998,-13.977479999999998,-126.1025,18.06,1016.532,0,0,0,0
70179,70179,70179,1:33:34.32,-0.5254066999999999,-0.5625171999999999,0.5971861999999999,-83.13242,-87.89331,-51.9425,18.07,1016.54,0,0,0,0
70180,70180,70180,1:33:34.40,-2.119694,0.8711203000000002,0.5605640000000001,-20.32533,-242.6832,93.50871,18.07,1016.54,0,0,0,0
70181,70181,70181,1:33:34.48,0.04297006,0.6064638000000001,0.3681753,254.5244,64.39406,-1.892148,18.06,1016.505,0,0,0,0
70182,70182,70182,1:33:34.56,-1.103061,-0.4858547,0.2646565,-87.95435,24.29273,-63.11228000000001,18.06,1016.505,0,0,0,0
70183,70183,70183,1:33:34.64,-1.1826530000000002,-0.5420088000000001,0.7046114,-81.24027,-53.5905,-19.04355,18.06,1016.559,0,0,0,0
70184,70184,70184,1:33:34.72,-0.9907529,-0.516129,0.4546037,6.653035000000001,-17.45659,-39.55199,18.07,1016.54,0,0,0,0
70185,70185,70185,1:33:34.80,-0.8159429,-0.1772515,0.3007904000000001,31.9834,5.249184,-50.41658,18.07,1016.513,0,0,0,0
70186,70186,70186,1:33:34.88,-0.8413343000000001,-0.1001007,0.3872189,10.19318,-10.19318,-22.82784,18.06,1016.477,0,0,0,0
70187,70187,70187,1:33:34.96,-0.8349863999999999,-0.5752129,-0.100589,33.32621,-19.83703,-47.66991,18.06,1016.477,0,0,0,0
70188,70188,70188,1:33:35.04,-1.157262,0.07959227,0.232429,76.60146,-50.05035,-33.02103,18.06,1016.505,0,0,0,0
70189,70189,70189,1:33:35.12,-0.8374279,-0.2480544,0.6176946,135.3801,-51.14902,-35.82873,18.07,1016.513,0,0,0,0
70190,70190,70190,1:33:35.20,-0.5874203,-0.2524491,0.4233528,78.67671999999997,-45.96088,-44.12976,18.06,1016.505,0,0,0,0
70191,70191,70191,1:33:35.28,-0.8003174,-0.4170049,0.5298013,65.18754,-12.51259,-29.60295,18.07,1016.513,0,0,0,0
70192,70192,70192,1:33:35.36,-0.796411,-0.1811579,0.4663228,30.03021,-26.612140000000004,-10.68148,18.06,1016.532,0,0,0,0
70193,70193,70193,1:33:35.44,-0.8843042999999999,-0.3276467,0.4629048,15.56444,-29.29777,-5.859554,18.06,1016.559,0,0,0,0
70194,70194,70194,1:33:35.52,-0.8681905999999999,-0.25342570000000003,0.3256935,-11.23081,-32.22755,6.836146,18.07,1016.567,0,0,0,0
