,Unnamed: 0,line,time,Acceleration(X)[g],Acceleration(Y)[g],Acceleration(Z)[g],AngularRate(X)[dps],AngularRate(Y)[dps],AngularRate(Z)[dps],Temperature[degree],Pressure[hPa],MagnetCount,MagnetSwitch,onCrossroad,crossroadID
77423,77423,77423,43:13.8,-0.6933805,-0.2348704,0.3129978,4.028443,27.0394,31.9834,17.78,1017.704,0,0,1,34
77424,77424,77424,43:13.9,-1.654347,-0.2641682,0.1328166,-28.38221,2.86874,22.40059,17.78,1017.669,0,0,1,34
77425,77425,77425,43:14.0,-0.5732597,0.05566576,0.1982482,-5.005035,9.094516,-4.08948,17.78,1017.696,0,0,1,34
77426,77426,77426,43:14.1,-0.6801965,-0.04736473,0.2822352,-12.87881,-2.136296,-4.638813,17.78,1017.641,0,0,1,34
77427,77427,77427,43:14.2,-1.271035,-0.2998138,-0.03222755,-31.31199,-15.74755,23.80444,17.78,1017.641,0,0,1,34
77428,77428,77428,43:14.2,-1.234901,-0.1601611,-0.166509,-25.51347,-38.20918,38.20918,17.78,1017.641,0,0,1,34
77429,77429,77429,43:14.3,-0.9599903,0.06250191,0.09912412,4.211555,-0.7934812,8.362072,17.78,1017.669,0,0,1,34
77430,77430,77430,43:14.4,-0.6474807,0.01416059,-0.005859554,-4.577776,0.0,-14.03851,17.78,1017.641,0,0,1,34
77431,77431,77431,43:14.5,-0.7583239,-0.01709037,-0.06152532,-11.0477,-22.40059,-27.10044,17.78,1017.669,0,0,1,34
77432,77432,77432,43:14.6,-0.8637959,-0.06787317,-0.1093783,-5.920591,-32.16651,-31.18992,17.78,1017.641,0,0,1,34
77433,77433,77433,43:14.6,-1.057649,-0.04345836,0.06494339,5.554368,-22.27851,-17.09036,17.78,1017.649,0,0,1,34
77434,77434,77434,43:14.7,-1.728568,-0.4384899,0.1630909,-9.949034,4.516739,11.78014,17.78,1017.614,0,0,1,34
77435,77435,77435,43:14.8,-0.875515,-0.3169042,-0.2680746,-30.45747,3.295999,-6.775109,17.78,1017.614,0,0,1,34
77436,77436,77436,43:14.9,-0.9009064,-0.3979614,-0.2221747,-23.01096,-17.88385,-4.150517,17.78,1017.614,0,0,1,34
77437,77437,77437,43:15.0,-0.6391796,-0.05517747,-0.1201209,29.35881,-11.0477,-7.446517,17.78,1017.622,0,0,1,34
77438,77438,77438,43:15.0,-0.8911405,-0.08545183,0.09179968,45.47258,1.22074,-6.34785,17.78,1017.622,0,0,1,34
77439,77439,77439,43:15.1,-0.7583239,-0.03955199,0.153325,34.18073,8.178961,1.098666,17.78,1017.641,0,0,1,34
77440,77440,77440,43:15.2,-1.265664,-0.09961241,-0.03369243,14.03851,6.042665,25.57451,17.78,1017.614,0,0,1,34
77441,77441,77441,43:15.3,-1.104526,-0.1596728,-0.4658345,5.920591,-0.2441481,23.07199,17.78,1017.614,0,0,1,34
77442,77442,77442,43:15.4,-0.9028596,-0.1635792,-0.07324442,13.79437,8.972442,2.197333,17.78,1017.649,0,0,1,34
77443,77443,77443,43:15.4,-0.5918149,-0.0629902,-0.03906369,13.61126,2.807703,-11.41392,17.78,1017.649,0,0,1,34
77444,77444,77444,43:15.5,-0.7856685,-0.1674856,-0.1293985,17.57866,-1.953185,-15.32029,17.78,1017.677,0,0,1,34
77445,77445,77445,43:15.6,-0.8950468,0.2138737,0.01562548,54.87228,3.967406,-12.39051,17.77,1017.661,0,0,1,34
77446,77446,77446,43:15.7,-1.368206,-0.2744224,0.1167028,29.41984,11.41392,7.934813,17.77,1017.633,0,0,1,34
77447,77447,77447,43:15.8,-1.071322,-0.2695395,0.2109439,6.530961,19.2877,8.301035,17.77,1017.661,0,0,1,34
77448,77448,77448,43:15.8,-0.9204382,-0.2710044,0.05420087,0.6714072,21.30192,-14.70992,17.77,1017.661,0,0,1,34
77449,77449,77449,43:15.9,-0.5014802,-0.1284219,0.04541154,0.4882962,4.943998,-24.41481,17.77,1017.633,0,0,1,34
77450,77450,77450,43:16.0,-0.806177,-0.09424116,0.245613,6.408887,-1.953185,-26.36799,17.78,1017.641,0,0,1,34
