btx_id,timestamp,major,minor,pos_id,deviceid,lat,lon,recvDate
16,1545172959167,1,16,34,40994,35.002192,137.003581,"2018-12-19 07:42:39+09"
16,1545172963308,1,16,34,40994,35.002192,137.003581,"2018-12-19 07:42:43+09"
16,1545172964267,1,16,34,40994,35.002192,137.003581,"2018-12-19 07:42:44+09"
16,1545172966402,1,16,34,40994,35.002192,137.003581,"2018-12-19 07:42:46+09"
16,1545172969402,1,16,34,40994,35.002192,137.003581,"2018-12-19 07:42:49+09"
16,1545172972142,1,16,34,40994,35.002192,137.003581,"2018-12-19 07:42:52+09"
16,1545172976122,1,16,34,40994,35.002192,137.003581,"2018-12-19 07:42:56+09"
16,1545172977408,1,16,34,40994,35.002192,137.003581,"2018-12-19 07:42:57+09"
16,1545173040107,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:00+09"
16,1545173043313,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:03+09"
16,1545173045396,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:05+09"
16,1545173046195,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:06+09"
16,1545173048164,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:08+09"
16,1545173050064,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:10+09"
16,1545173051167,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:11+09"
16,1545173051813,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:11+09"
16,1545173054681,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:14+09"
16,1545173057324,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:17+09"
16,1545173061085,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:21+09"
16,1545173062267,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:22+09"
16,1545173063064,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:23+09"
16,1545173064744,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:24+09"
16,1545173068405,1,16,33,40993,35.001436,137.003992,"2018-12-19 07:44:28+09"
16,1545173125232,1,16,32,40992,35.000811,137.004329,"2018-12-19 07:45:25+09"
16,1545173126913,1,16,32,40992,35.000811,137.004329,"2018-12-19 07:45:26+09"
16,1545173128163,1,16,32,40992,35.000811,137.004329,"2018-12-19 07:45:28+09"
16,1545173129123,1,16,32,40992,35.000811,137.004329,"2018-12-19 07:45:29+09"
16,1545173130224,1,16,32,40992,35.000811,137.004329,"2018-12-19 07:45:30+09"
16,1545173132463,1,16,32,40992,35.000811,137.004329,"2018-12-19 07:45:32+09"
16,1545173133083,1,16,32,40992,35.000811,137.004329,"2018-12-19 07:45:33+09"
16,1545173135683,1,16,32,40992,35.000811,137.004329,"2018-12-19 07:45:35+09"
16,1545173137187,1,16,32,40992,35.000811,137.004329,"2018-12-19 07:45:37+09"
16,1545173208184,1,16,2,40962,34.99986,137.004881,"2018-12-19 07:46:48+09"
16,1545173211383,1,16,2,40962,34.99986,137.004881,"2018-12-19 07:46:51+09"
16,1545173212145,1,16,2,40962,34.99986,137.004881,"2018-12-19 07:46:52+09"
16,1545173214043,1,16,2,40962,34.99986,137.004881,"2018-12-19 07:46:54+09"
16,1545173218123,1,16,2,40962,34.99986,137.004881,"2018-12-19 07:46:58+09"
16,1545173221516,1,16,2,40962,34.99986,137.004881,"2018-12-19 07:47:01+09"
16,1545173227183,1,16,2,40962,34.99986,137.004881,"2018-12-19 07:47:07+09"
16,1545173230107,1,16,2,40962,34.99986,137.004881,"2018-12-19 07:47:10+09"
16,1545179910251,1,16,2,40962,34.99986,137.004881,"2018-12-19 09:38:30+09"
16,1545179912148,1,16,2,40962,34.99986,137.004881,"2018-12-19 09:38:32+09"
16,1545179913187,1,16,2,40962,34.99986,137.004881,"2018-12-19 09:38:33+09"
16,1545179928288,1,16,2,40962,34.99986,137.004881,"2018-12-19 09:38:48+09"
16,1545179931227,1,16,2,40962,34.99986,137.004881,"2018-12-19 09:38:51+09"
16,1545179932172,1,16,2,40962,34.99986,137.004881,"2018-12-19 09:38:52+09"
16,1545179937128,1,16,2,40962,34.99986,137.004881,"2018-12-19 09:38:57+09"
16,1545195441155,1,16,2,40962,34.99986,137.004881,"2018-12-19 13:57:21+09"
16,1545195448175,1,16,2,40962,34.99986,137.004881,"2018-12-19 13:57:28+09"
16,1545195453254,1,16,2,40962,34.99986,137.004881,"2018-12-19 13:57:33+09"
16,1545195459457,1,16,2,40962,34.99986,137.004881,"2018-12-19 13:57:39+09"
16,1545195460212,1,16,2,40962,34.99986,137.004881,"2018-12-19 13:57:40+09"
16,1545195460449,1,16,2,40962,34.99986,137.004881,"2018-12-19 13:57:40+09"
16,1545195469933,1,16,2,40962,34.99986,137.004881,"2018-12-19 13:57:49+09"
16,1545195481126,1,16,2,40962,34.99986,137.004881,"2018-12-19 13:58:01+09"
16,1545202667116,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:57:47+09"
16,1545202670108,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:57:50+09"
16,1545202674187,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:57:54+09"
16,1545202678149,1,16,2,40962,34.99986,137.004881,"2018-12-19 15:57:58+09"
